ID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,0.142,0.3213,0.1961,0.2057,0.2605,0.1058,0.1945,0.2482,0.1608,0.1165,0.1128,0.1285,0.1324,0.133,0.1278,0.1651,0.1951,0.1332,0.1715,0.111,0.1543,0.2185,0.1942,0.2663,0.1322,0.4459,0.1759,0.1097,0.1307,0.2006,0.2169,0.1362,0.2027,0.2167,0.2173,0.1395,0.2346,0.2,0.3924,0.194,0.087,0.1956,0.1323,0.2299,0.2867,0.3892,0.2369,0.0661,0.0998,0.1532,0.3204,0.1397,0.1918,0.0988,0.093,0.1751,0.1544,0.1795,0.2647,0.0864,0.2494,0.1414,0.1049,0.1104,0.0059,0.3877,0.163,0.1116,0.0945,0.004,0.0728,0.1377,0.803,0.1689,0.1724,0.2325,0.1592,0.2011,0.0314,0.3148,0.0589,0.0416,0.0984,0.0125,0.0767,0.0743,0.5177,0.0964,0.0385,0.01,0.0288,0.1541,0.011,0.1149,0.3648,0.0701,0.1763,0.015,0.3751,0.1072,0.22,0.2836,0.1085,0.9876,0.1439,0.0434,0.0643,0.3969,0.811,0.1265,0.3378,0.0929,0.4959,0.1955,0.956,0.1072,0.0823,0.0249,1.9843,0.0259,0.1153,0.0718,1.2526,0.2347,0.0216,0.1539,0.4028,0.0283,0.0182,0.5761,0.1595,0.0086,0.0062,0.0479,0.0234,0.7931,0.0538,0.0315,0.0186,0.0539,0.2174,0.159,0.0882,0.2587,0.3394,0.0334,0.1184,0.0757,0.0768,0.016,0.1192,0.6823,0.1517,0.0086,0.0949,0.213,0.4913,0.2072,0.0644,0.2606,1.6732,0.2027,0.028,0.145,0.0155,0.5805,0.003,0.1973,0.3226,0.093,0.1119,0.8299,0.2052,0.1896,0.3297,0.11,0.2334,0.0837,0.0726,0.1089,0.0529,0.0615,0.0171,0.0265,0.29,2.2905,0.108,0.0402,0.1574,0.0702,0.0593,0.5055,2.1625,0.895,0.7221,0.1661,0.1472,0.0046,0.0409,0.0567,0.1399,0.0906,0.0613,0.0312,0.0668,0.0352,0.0679,0.0984,0.1767,0.1116,0.1399,0.0605,0.1699,0.2056,0.2273,0.0951,0.1908,0.0137,0.8283,0.0865,0.123,0.1157,0.1105,0.1566,4.1102,0.1062,0.1228,0.244,0.7471,0.02,0.0667,0.0029,0.0563,0.8712,0.2141,0.0195,0.0392,0.174,0.2182,0.0525,0.0546,0.0174,0.0326,0.0617,1.7644,0.2062,0.2525,5.8192,0.0168,0.0356,0.6539,0.8337,0.0098,0.0755,0.1069,1.0678,0.4881,1.5343,0.2135,0.0577,0.0551,0.0422,0.0593,0.0572,0.0635,0.1662,0.4968,0.1587,0.0748,0.5167,0.0498,0.082,0.1605,0.1075,0.0117,0.0034,0.121,0.22,0.2334,0.1535,0.3478,0.0984,1.1408,0.0076,0.2371,0.0232,0.1395,0.1104,0.0136,0.1913,0.0821,0.0143,0.1146,0.5494,0.098,0.1191,0.0436,1.0741,0.3272,0.9075,0.1004,0.0238,0.11,0.0403,0.372,0.1138,0.019,0.0742,0.2662,0.9037,0.0514,0.0603,0.1865,0.0468,0.3827,0.015,0.6634,0.9375,0.1096,0.1305,0.4989,0.1429,0.7361,0.2194,0.3185,0.2169,0.0636,0.6532,0.2067,0.3854,0.065,1.3447,2.5149,0.0663,0.122,0.3791,0.2208,0.049,0.0503,0.3118,0.3673,0.72,0.0494,0.0661,0.0469,0.1718,0.1563,0.031,0.0248,0.1163,0.0669,2.6727,0.2201,0.2946,0.135,0.1063,0.0466,1.9927,0.0284,1.2591,0.0902,0.0038,0.1319,0.11,0.0231,0.0184,0.1261,0.011,0.2649,0.0241,0.1292,0.0167,0.0797,0.0431,0.4425,0.0566,0.0306,0.1048,0.0525,0.0494,0.2279,0.1345,1.6513,0.0291,0.0158,0.0599,0.0368,0.0854,0.1211,0.6036,0.091,0.1675,0.0433,0.0545,0.133,0.0038,0.0031,0.0302,0.1915,0.3727,0.0131,0.1419,0.0193,0.32,2.0259,0.3016,0.0776,0.1732,0.0852,0.2603,0.046,0.1252,1.2492,0.2796,0.2185,0.0615,0.1971,0.8294,1.5483,0.0541,0.6311,0.016,0.2287,0.0453,0.0417,0.1753,0.1715,0.3052,0.2821,0.0907,0.0332,0.4068,0.2341,0.0452,0.2543,0.0538,0.1024,0.3974,0.0031,0.0935,0,0.0212,0.0547,0.2298,0.3129,0.1249,0.0755,0.0334,0.0522,0.1818,0.0275,0.0699,0.0866,0.4146,0.1837,0.0978,0.0273,0.3902,0.0153,0.138,0.0899,0.4706,0.0498,0.0447,0.0883,0.1794,0.0084,0.0198,0.3605,0.0081,0.234,25.0761,1.2623,2.9716,0.1386,0.0496,0.1977,0.2178,0.1399,0.0434,0.0581,0.0257,0.0077,0.2716,0.0359,6.9541,0.0906,0.052,0.1273,0.7143,0.0501,0.0934,0.0458,0.2936,0.0394,0.0759,0.0332,0.0528,0.0704,0.0456,0.1586,0.2818,0.1616,0.0988,0.1094,0.2129,0.294,0.5048,0.3589,0.1228,0.134,0.1737,0.1866,0.1009,0.0288,0.0506,0.0337,0.1787,0.4376,0.2534,0.074,0.433,0.0107,0.3927,0.0558,0.1343,0.4713,0.2097,0.0644,0.5731,0.8837,0.6652,0.2521,0.1335,0.0933,0.3029,0.4581,0.115,0.0511,0.0349,0.0318,0.1835,0.0724,0.0786,0.0146,0.0906,0.003,0.1427,0.4918,0.3179,0.0605,0.1001,0.2324,0.1418,0.1089,0.2338,1.1579,0.1794,0.0099,1.1857,0.205,0.0993,0.2648,0.2351,0.1176,0.0928,0.2704,0.0625,0.0208,0.0822,0.1534,0.0306,0.1351,0.1955,0.1288,0.115,0.5515,0,0.0266,1.4554,0.4184,0.5878,0.0211,0.0031,0.0046,0.0639,0.0799,0.0426,0.186,0.2608,1.2299,0.0694,0.2002,0.0121,0.105,0.1918,0.1239,0.4345
2,12.2008,5.5592,2.9253,1.8806,10.9007,116.7778,1.0309,23.4308,16.5078,19.0314,0.6322,5.2238,0.9725,30.2442,37.2672,7.2149,58.1542,8.0993,6.6331,25.5576,4.9668,0.9442,37.4558,27.9411,0.3033,1.5035,5.9947,21.2056,19.1744,1.3865,1.6761,7.0022,2.5808,2.1377,9.3518,22.8023,5.2745,2.055,4.5873,25.666,205.5939,141.3997,16.2365,74.5167,30.2764,8.0638,8.1031,5.2258,111.5594,0.9701,20.9173,29.5722,34.5362,2.2394,1.9398,4.516,8.052,5.0069,7.0947,1.1189,6.2741,9.4554,8.9959,0.7691,10.5475,0.7439,1.5649,1.8853,0.131,7.4601,2.2467,0.5529,0.5958,0.1878,0.4108,1.0854,2.5349,0.5959,0.1842,2.8697,5.1478,3.0057,1.4238,3.0356,0.5465,0.8012,1.4974,5.6376,8.135,1.6522,1.6465,0.3968,1.1922,4.4995,2.721,1.9063,0.8807,12.4966,0.4953,8.9554,0.7082,1.4421,0.7259,0.7256,2.5469,5.1415,0.6671,3.2467,1.546,0.9864,6.725,0.9936,26.6686,1.6953,0.3769,32.4096,0.5553,3.8959,0.411,2.6843,11.8414,4.7596,10.9426,1.102,0.7405,0.5982,1.3282,9.2749,0.2813,2.8498,1.2358,3.755,1.0174,3.1294,0.9261,0.7957,2.5062,5.7508,0.1451,4.3651,3.6982,7.4747,2.8385,35.2602,0.6025,0.2018,4.0078,12.4433,5.2199,11.7002,3.4949,0.3076,0.7552,2.8175,4.0771,0.4218,0.973,6.5144,1.1855,2.4812,0.5039,1.2543,6.2435,0.5859,1.8325,3.755,2.0255,0.1516,0.8139,1.8376,14.339,0.3795,14.1666,0.516,1.2679,0.6457,2.0492,0.6195,1.1812,0.6444,7.6414,9.3372,8.2568,5.3271,3.5717,1.0267,0.463,2.4899,2.5736,0.2117,0.1815,1.8493,1.3785,0.2223,0.2715,2.4171,0.7638,1.1821,1.2366,0.4073,0.4537,0.4446,0.8824,6.7734,1.9806,0.3962,1.5937,1.739,16.068,2.9149,2.0482,1.4077,3.0373,0.8937,0.298,3.4391,5.9198,2.1426,1.4729,5.9021,0.5774,6.5604,0.9737,6.2014,0.2771,2.3216,1.4109,1.4396,0.9251,2.3421,1.3455,2.1009,24.6912,0.834,2.4122,3.2934,8.6589,0.3325,0.8606,1.4942,0.4177,1.0635,5.0855,7.0056,0.304,1.3139,1.9627,0.3412,3.5983,9.6849,1.5525,1.0559,2.1485,2.1152,1.4695,5.7277,1.3436,0.5427,0.9794,2.3727,1.2571,1.3153,0.8044,10.465,0.3409,0.8104,0.9309,2.7111,3.9363,0.5207,2.1579,0.706,3.9235,2.7384,5.9281,1.0021,6.4887,1.3991,24.4889,2.4072,0.7346,11.5417,0.2302,3.3313,4.9024,2.5052,4.1124,0.9104,0.9064,1.5713,1.5959,2.2,11.2387,22.3504,1.9828,5.9722,0.6135,0.7886,3.4271,3.5037,2.2638,1.2755,4.1232,2.6025,1.5364,2.3056,4.646,0.6148,21.4652,1.2383,0.5036,0.7942,1.0607,15.6725,2.3755,0.6173,9.2296,1.8863,1.8006,2.1942,0.4872,3.6899,1.3987,3.4615,3.3025,0.6348,2.6913,0.3814,9.9219,8.1084,14.2464,0.1461,0.6731,0.6078,3.6896,2.3414,0.9589,0.579,11.7625,0.3169,6.7605,5.6631,1.5262,7.8979,2.3559,1.3987,0.6658,4.7859,0.6089,66.7244,2.992,1.0393,1.181,1.0576,1.3371,4.838,0.839,0.9995,7.5843,0.5356,6.1446,1.7847,3.4256,1.0051,2.7299,2.1846,2.8354,0.9226,0.3325,0.5329,1.0531,0.5797,1.6677,1.0456,7.7042,1,5.9691,4.9205,4.8015,0.5999,2.351,0.5906,0.1045,2.1999,6.6751,1.9562,1.2307,1.1587,0.1312,0.3245,1.2342,4.4047,0.4328,7.5475,15.8997,0.395,0.2505,1.2429,2.2474,28.9604,4.1941,1.3567,3.0254,0.4272,5.4613,0.1999,11.1148,3.7877,0.8376,1.9799,4.0821,13.214,0.2639,0.2938,2.2485,1.0591,0.3055,1.3644,0.3452,54.7329,0.4209,3.1869,2.356,0.5321,1.1064,1.1332,0.8128,1.221,0.417,1.3,6.1419,0.6283,7.547,1.717,5.373,0.4935,0.6594,0.6302,0.6781,0.2482,13.0497,2.2739,1.8105,0.4767,17.0689,17.0603,22.7244,3.5726,2.6556,2.0729,4.0914,6.5251,5.9369,0.8831,2.3587,1.5734,1.1242,0.4613,1.6399,1.6965,1.0997,0.9164,0.5451,1.1276,3.0138,1.9289,3.5436,23.7954,1.8146,3.6952,0.6382,0.2423,0.2583,0.3258,0.5566,6.2692,5.6234,6.1603,4.9875,12.4947,0.554,0.1208,0.2762,16.3708,4.5196,0.3763,2.1276,4.4139,5.6602,0.221,0.2671,0.1589,2.1152,1.4431,0.9189,0.8764,0.2978,5.7738,0.6265,1.3966,3.4969,7.8535,3.2788,6.3864,0.7669,0.703,0.6175,0.6044,1.4885,0.7192,22.9613,1.6518,0.9523,2.3937,3.7652,1.3796,0.615,0.9323,0.8567,6.6679,2.9966,3.8287,10.5308,0.4114,0.1406,3.1986,2.5385,0.6125,0.5523,0.6025,0.5647,0.4109,1.4742,4.2165,5.4116,0.5895,0.3585,0.3599,0.8884,0.9427,1.176,42.7315,0.1179,1.4768,4.5596,1.5826,1.5247,9.1122,9.2349,2.788,1.0433,3.9546,11.4952,1.1666,12.5177,0.3256,0.5369,1.2664,13.3082,1.9966,0.2502,1.4397,0.4521,0.3504,1.9503,3.6692,3.0761,0.6908,0.7361,5.4636,0.5094,3.296,2.5067,2.0391,1.9647,2.2435,0.7657,5.945,1.7231,0.3725,0.527,0.1616,0.1985,1.1502,1.9961,2.8355,0.4907,0.5292,1.5704,2.3952,1.827,1.8115,1.0645,2.1443,0.3647,1.2379,0.3739,0.4721
3,2.1235,2.9407,1.055,6.2671,0.9908,1.6599,0.5932,0.6307,1.5455,3.4967,0.6321,0.9467,0.7667,1.7545,1.6076,1.2286,4.2069,1.3592,1.8291,1.0781,0.9022,1.0237,1.737,0.9658,2.278,0.3635,0.4683,2.9911,0.7563,1.3225,2.3283,3.0429,2.9236,2.8696,0.305,0.6492,0.405,0.2403,1.4765,2.3761,5.3259,1.2017,0.3915,0.4919,1.9965,0.4466,1.502,0.2124,0.9725,1.8144,2.2404,0.5465,2.027,4.2339,2.204,5.8621,0.3971,3.7666,1.5112,0.9096,2.3426,0.1965,0.756,0.9277,2.822,0.8978,0.243,1.765,0.087,0.4681,0.4416,3.6125,0.1018,0.1029,0.5219,0.2528,1.6188,0.5007,0.4997,0.3069,1.811,0.5444,1.7248,0.6393,1.1179,1.1154,1.7368,0.708,0.4458,2.4023,0.3779,0.1439,0.9374,1.0676,1.4578,0.4915,0.2996,1.8179,1.4249,3.0083,0.4912,0.6839,0.4711,0.1061,0.2243,2.2063,0.2793,3.6242,0.3272,0.6578,1.4109,2.7191,0.7134,4.5643,0.2957,3.7215,0.2679,1.3931,0.3378,2.0983,0.6883,0.4934,0.239,2.9241,0.7755,3.7169,0.9056,0.5742,0.2943,0.5367,1.6392,1.228,0.2151,0.9646,0.9766,2.5545,0.3635,3.0988,0.1074,1.5134,0.9153,0.9508,0.2917,6.4201,1.1061,0.7327,0.4744,0.479,0.9891,5.0244,1.5102,0.7587,0.8514,1.0174,0.2198,0.7319,2.4795,1.0177,1.3872,1.4872,2.5939,1.7777,1.1511,1.4057,0.4236,1.4147,0.7148,1.2252,3.5866,0.2136,1.2629,1.7955,0.4206,2.0707,0.3836,0.2654,0.2239,0.7453,1.3444,1.9454,1.5576,21.0181,44.0406,24.8944,1.3869,0.4448,1.6718,0.4658,0.3613,0.1885,0.6268,0.114,10.0553,0.0822,2.0798,3.4851,0.2018,0.5483,0.5254,0.4346,1.1606,0.1907,1.3245,0.7042,4.981,0.4152,0.1965,0.3449,0.947,0.555,1.0166,0.4339,0.2179,2.437,0.5572,5.1354,1.3421,0.2246,1.3258,0.1031,1.329,0.7213,1.0253,0.7405,0.7119,3.8616,1.3468,2.3668,0.2535,0.5892,0.2727,0.6265,1.0508,0.1268,0.6609,1.1877,2.9371,0.691,1.1116,0.3239,0.0633,0.4035,4.1175,0.1291,1.2368,1.4969,1.1532,1.087,0.2909,0.7425,1.0152,0.3993,0.5298,0.3123,1.2669,0.6868,1.4641,0.3853,1.1082,0.2553,0.7636,0.2616,0.1717,0.2406,0.5255,0.074,0.6577,0.3961,7.0062,0.2028,0.5543,0.5737,2.1592,1.4809,0.5584,0.7374,1.7432,1.4671,0.4269,0.0606,0.2013,0.45,0.0189,1.1422,2.5649,0.6379,2.1529,0.5872,5.1077,0.9134,1.3232,0.1107,3.4855,4.8173,1.3495,0.919,0.3152,0.2465,3.325,7.8302,5.4409,0.5701,0.3624,1.1669,3.2711,1.8639,1.6462,0.3824,4.754,4.6088,0.1616,1.556,0.9429,1.6247,1.84,0.7322,1.4747,6.2823,2.5373,0.9516,0.8779,2.8667,1.0483,0.0353,1.0043,0.9132,0.8296,0.2822,6.239,0.2259,1.8547,0.1351,0.6324,1.6415,0.6926,5.3961,0.2077,0.5333,13.3585,1.0792,0.3712,0.5499,1.0388,0.5613,0.5586,0.7302,0.3183,1.555,1.4465,0.1819,0.7257,1.2147,0.5825,0.3636,0.4688,1.1235,3.0437,0.1127,3.7829,0.8275,1.4353,0.2861,1.4408,1.4458,1.1475,0.7601,1.0296,0.6284,0.7896,2.1702,2.0461,8.1904,0.7495,0.361,0.5668,0.7804,0.8659,0.7695,0.816,1.8493,0.7822,0.4771,0.1874,0.2571,0.751,1.4373,0.3993,3.993,3.7478,0.8802,0.1561,1.4119,2.5701,0.5567,2.8084,0.3653,1.3627,0.5848,2.4332,0.2967,2.1801,0.1673,1.1615,0.2039,0.4581,0.1746,0.4493,1.2582,0.1861,1.4787,0.2663,1.7037,1.0475,1.381,3.9008,1.4959,0.2769,0.4914,0.0747,0.3132,1.7021,0.4623,0.5399,0.6186,2.2311,1.1619,3.549,0.4106,1.1005,1.5552,0.2178,0.9786,0.5421,0.5805,0.2944,0.1039,1.101,1.0208,2.4902,0.3531,3.9652,0.4775,0.2029,0.4263,2.623,2.1373,4.1672,1.99,0.9697,1.7769,2.4244,0.5394,0.7237,1.1561,0.3716,2.2288,0.5107,0.3513,0.1981,2.32,2.2232,3.684,1.5576,0.9814,5.1213,1.2394,0.5482,16.3583,6.8378,0.9081,5.7664,0.1826,0.5808,4.8805,1.3101,2.6228,1.246,2.3138,1.0222,1.5375,0.2079,0.6074,0.2868,1.0712,0.4575,1.7233,1.3523,0.7179,1.9483,0.7372,1.9895,0.2351,0.1426,1.3595,0.2833,0.4945,0.6033,0.3817,0.8583,0.7777,0.1697,0.7894,1.4534,0.143,2.1856,3.6568,0.2016,0.0588,0.5701,0.5934,1.3617,1.2375,1.2916,5.3839,0.2811,0.1701,5.1781,0.1478,2.1667,1.6821,0.5233,0.1866,1.2199,1.3901,0.5675,0.1944,0.5356,0.8091,1.606,3.732,2.8389,2.7937,0.512,0.6621,0.2136,0.1283,1.2232,1.0171,0.5625,0.3032,0.2757,1.7649,4.7529,4.9406,2.9797,2.2718,0.3865,0.7642,0.4205,0.5556,0.2524,0.7724,0.3621,1.7853,1.0562,0.4932,0.3034,0.9659,0.5349,0.0696,0.0831,0.225,0.5806,3.824,0.1361,1.6114,0.7402,0.1704,13.0067,0.4243,1.6895,6.473,3.0297,2.0234,0.6833,2.493,0.2248,0.1788,0.7688,1.6935,0.4135,0.3108,0.0918,0.0709,0.321,1.4929,0.6763,0.2828,0.3829,1.6325,1.098,1.0365,0.3983,0.3917,0.0851,0.3053,0.1024,0.6986
4,9.8807,16.5607,10.3071,10.5644,9.2162,13.2069,14.6476,13.5623,11.3649,11.299,7.0032,7.6167,4.7006,5.5593,16.0849,13.9204,16.4358,23.9137,21.3807,11.3411,8.7914,11.6767,12.9434,19.1122,17.0267,15.0173,12.107,10.0875,7.2641,13.0934,26.6065,4.0816,12.3558,14.813,14.7846,17.0452,16.7017,13.0316,8.8765,15.6087,8.4232,12.0562,6.8879,13.9502,14.0556,8.8194,10.3748,5.6049,16.8266,21.0781,15.6264,25.7626,16.0131,6.4563,13.7634,10.1855,10.5735,20.072,15.9897,4.7899,3.0181,2.3026,5.094,4.2679,4.8664,3.5431,2.3252,2.8799,3.7415,4.3571,2.8832,4.2734,4.4823,5.541,5.6128,2.2938,3.1849,3.2088,2.3509,6.2535,2.8127,3.7214,3.2808,1.5182,3.9321,3.433,3.4684,4.4802,7.3144,4.2253,6.1882,1.9609,1.1026,2.7173,4.3478,3.3133,5.2522,2.1793,4.963,2.2997,2.4926,0.535,3.0649,1.6,2.2112,1.2829,7.5213,1.9957,10.1634,3.1518,8.5105,13.3426,3.3322,2.3505,4.8006,9.5848,1.4034,0.7082,1.5519,2.9413,7.8033,9.8816,2.3016,13.6565,2.09,7.2523,1.4957,8.4406,1.2398,2.1402,2.9548,3.5719,6.2914,3.0325,1.3653,8.2918,4.9486,3.3201,2.1791,4.7304,5.1604,10.8098,6.146,1.4718,5.1364,7.2079,3.299,6.9022,15.0504,5.0557,11.436,8.2897,1.7132,2.9119,1.0966,1.9937,4.054,7.5934,4.2667,11.1021,5.1439,18.932,3.5359,6.7482,3.4379,11.3031,5.1272,2.1827,5.9903,3.7497,4.9724,6.9102,1.5237,5.3674,1.0793,1.9909,0.7795,2.4294,1.517,1.5115,2.7352,4.3895,6.0028,5.0245,2.7186,6.4792,7.5767,1.9155,6.4096,4.2274,3.1283,8.1649,7.9504,1.0502,1.8235,10.3925,2.0511,1.8911,4.1499,0.6878,1.7134,1.879,2.7486,9.8147,2.6192,1.5597,3.2859,3.6998,1.6566,3.8623,1.7779,4.1191,5.6309,1.8167,1.9119,3.0545,3.6077,1.8442,2.0328,4.4386,3.1324,1.962,3.5175,11.4979,3.1503,3.2623,5.3509,4.5447,10.3374,4.4174,4.8003,1.8578,1.9951,4.4534,1.9888,3.9912,2.8322,1.7644,4.926,6.1243,1.0423,3.7474,4.9544,2.5215,2.263,7.2485,2.2351,8.1894,3.427,3.4008,3.2029,5.2932,3.587,1.9956,4.7339,3.0569,3.2899,17.5779,3.8787,4.4429,7.5881,2.5921,2.4659,3.7559,2.182,2.5648,9.986,8.9844,1.0945,3.3012,2.3974,2.2304,1.272,5.4661,2.8884,3.9138,4.2678,5.7664,11.693,3.4468,6.4526,2.5839,2.0535,2.3882,8.0028,7.209,19.8943,1.3234,2.9267,2.2709,1.8335,1.0605,1.1903,6.0585,1.7655,11.5045,2.7862,13.3783,6.609,3.5353,8.0352,2.5869,6.401,4.7604,9.354,5.8878,0.8674,1.0053,4.5912,2.9607,0.9419,4.0174,1.7694,4.706,2.0075,4.677,3.2261,15.2271,8.7993,4.8751,2.8873,4.3401,4.07,2.8445,3.8182,5.4139,3.6366,2.6451,17.0512,2.7789,4.7962,1.0028,7.3599,5.1289,8.4584,7.1474,2.3077,2.7384,4.1894,5.808,0.9681,3.337,6.5594,11.3028,2.7343,6.8037,8.7312,0.5839,6.9372,0.8027,2.6387,4.1397,3.3594,2.8273,6.7635,0.4722,3.3836,14.8086,2.0197,2.576,2.1986,4.4099,5.9063,6.624,4.761,0.9015,2.7097,3.2201,5.6806,6.9056,7.6327,3.7587,4.5587,1.3172,1.6971,7.5703,3.9357,6.9193,5.4886,4.836,4.1073,2.4733,2.2017,1.2483,6.8566,9.9355,1.9386,4.1335,1.9201,2.5469,2.4108,5.3736,3.1151,3.1473,0.7421,2.9246,3.9254,2.5767,3.9806,7.485,5.075,1.9676,0.5019,1.7621,6.4048,0.9313,8.9357,7.7044,6.019,4.8606,0.9135,10.8972,5.3328,3.12,2.5075,10.2475,4.9776,3.2305,1.3273,5.5909,2.6982,3.9598,30.0908,3.0496,2.158,6.5115,2.7684,0.7762,4.6922,8.2241,5.547,2.4294,1.95,1.1028,1.0218,4.1171,4.7775,2.4419,2.4065,2.0728,2.0225,2.9054,5.4926,1.5676,2.2612,1.067,2.2491,2.4455,7.8315,5.4287,4.6816,0.9692,0.9548,1.951,4.1301,0.9405,1.5147,2.4365,1.5266,3.7155,14.2866,5.5208,1.742,2.737,8.6122,12.9792,3.5156,12.9811,9.6621,4.4851,3.6073,6.267,4.5474,8.9753,2.9016,11.4797,2.2326,2.404,5.0361,2.4736,1.118,1.6898,0.7084,7.9616,9.3559,4.259,3.7667,3.4843,3.3017,7.6788,4.361,3.6088,7.3695,9.9102,2.6026,2.6746,4.027,3.2084,2.828,5.4293,4.7656,2.5724,3.569,1.9166,4.2913,1.7198,2.4124,4.0636,2.469,4.5048,10.2296,2.3478,10.7355,7.4852,2.8335,2.4379,1.8167,1.0575,4.3873,3.7484,4.1258,2.7857,2.754,10.9205,3.7775,7.2243,3.9183,1.4121,3.0593,1.9651,1.1228,1.3793,3.6514,7.3347,2.6064,4.9404,6.1878,5.3861,2.9339,3.4941,4.0475,3.035,1.9737,8.4523,4.1474,5.8074,2.4672,4.5574,2.5859,5.036,1.3703,5.4749,1.1864,3.768,5.1124,2.4571,6.6559,2.5269,4.9087,2.3488,4.7346,2.7836,2.0499,3.116,3.4859,5.3955,3.4733,3.6609,2.7135,2.1792,5.6788,8.9084,3.4382,11.0756,2.2761,1.8599,4.0915,0.2949,4.004,1.5143,1.0606,3.3759,0.9698,2.2795,2.5356,2.6236,0.526,3.0093,1.1464,5.0916,1.8132,3.4072,16.3673,3.2776,5.4829,1.6367,4.2434,1.35
